"max_RMSD" "min_RNA_INF" "set_size" "second_score_name" "subset_name" "subset_size" "fraction"
2 0.36 37454 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1503 0.040129225182891
2 0.36 37454 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1114 0.0297431515992951
2 0.36 37454 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2416 0.0645057937736957
2 0.36 37454 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31793 0.84885459496983
2 0.36 37454 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2131 0.0568964596571795
2 0.36 37454 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1258 0.0335878677844823
2 0.36 37454 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2272 0.0606610775885086
2 0.39 37454 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30679 0.819111443370535
2 0.39 37454 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3245 0.0866396112564746
2 0.39 37454 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1271 0.0339349602178673
2 0.39 37454 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2259 0.0603139851551236
2 0.39 37454 "RMSD" "1. MP and CAD-score and RMSD" 31994 0.85422117797832
2 0.39 37454 "RMSD" "2. MP and CAD-score without RMSD" 1930 0.0515298766486891
2 0.39 37454 "RMSD" "3. MP and RMSD without CAD-score" 1134 0.0302771399583489
2 0.39 37454 "RMSD" "4. MP without CAD-score without RMSD" 2396 0.063971805414642
2 0.39 37454 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32421 0.865621829444118
2 0.39 37454 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1503 0.040129225182891
2 0.39 37454 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1114 0.0297431515992951
2 0.39 37454 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2416 0.0645057937736957
2 0.39 37454 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31793 0.84885459496983
2 0.39 37454 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2131 0.0568964596571795
2 0.39 37454 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1258 0.0335878677844823
2 0.39 37454 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2272 0.0606610775885086
2 0.42 37454 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30679 0.819111443370535
2 0.42 37454 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3245 0.0866396112564746
2 0.42 37454 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1271 0.0339349602178673
2 0.42 37454 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2259 0.0603139851551236
2 0.42 37454 "RMSD" "1. MP and CAD-score and RMSD" 31994 0.85422117797832
2 0.42 37454 "RMSD" "2. MP and CAD-score without RMSD" 1930 0.0515298766486891
2 0.42 37454 "RMSD" "3. MP and RMSD without CAD-score" 1134 0.0302771399583489
2 0.42 37454 "RMSD" "4. MP without CAD-score without RMSD" 2396 0.063971805414642
2 0.42 37454 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32421 0.865621829444118
2 0.42 37454 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1503 0.040129225182891
2 0.42 37454 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1114 0.0297431515992951
2 0.42 37454 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2416 0.0645057937736957
2 0.42 37454 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31793 0.84885459496983
2 0.42 37454 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2131 0.0568964596571795
2 0.42 37454 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1258 0.0335878677844823
2 0.42 37454 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2272 0.0606610775885086
2 0.45 37444 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30678 0.819303493216537
2 0.45 37444 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3244 0.0866360431577823
2 0.45 37444 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1270 0.0339173165260122
2 0.45 37444 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2252 0.0601431470996688
2 0.45 37444 "RMSD" "1. MP and CAD-score and RMSD" 31992 0.854395897874159
2 0.45 37444 "RMSD" "2. MP and CAD-score without RMSD" 1930 0.0515436385001602
2 0.45 37444 "RMSD" "3. MP and RMSD without CAD-score" 1134 0.0302852259373999
2 0.45 37444 "RMSD" "4. MP without CAD-score without RMSD" 2388 0.0637752376882812
2 0.45 37444 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32420 0.865826300608909
2 0.45 37444 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1502 0.0401132357654097
2 0.45 37444 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1114 0.0297510949684863
2 0.45 37444 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2408 0.0643093686571947
2 0.45 37444 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31792 0.849054588185023
2 0.45 37444 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2130 0.056884948189296
2 0.45 37444 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1257 0.0335701313962184
2 0.45 37444 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2265 0.0604903322294627
2 0.48 37381 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30622 0.819186217597175
2 0.48 37381 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3243 0.0867553034964287
2 0.48 37381 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1269 0.0339477274551243
2 0.48 37381 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2247 0.060110751451272
2 0.48 37381 "RMSD" "1. MP and CAD-score and RMSD" 31937 0.8543645167331
2 0.48 37381 "RMSD" "2. MP and CAD-score without RMSD" 1928 0.051577004360504
2 0.48 37381 "RMSD" "3. MP and RMSD without CAD-score" 1131 0.030256012412723
2 0.48 37381 "RMSD" "4. MP without CAD-score without RMSD" 2385 0.0638024664936733
2 0.48 37381 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32364 0.865787432117921
2 0.48 37381 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1501 0.0401540889756828
2 0.48 37381 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1112 0.0297477328054359
2 0.48 37381 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2404 0.0643107461009604
2 0.48 37381 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31740 0.849094459752281
2 0.48 37381 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2125 0.0568470613413231
2 0.48 37381 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1256 0.0335999571975068
2 0.48 37381 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2260 0.0604585217088895
2 0.51 37331 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30574 0.818997615922424
2 0.51 37331 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3243 0.0868715008973775
2 0.51 37331 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1269 0.0339931960033216
2 0.51 37331 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2245 0.0601376871768771
2 0.51 37331 "RMSD" "1. MP and CAD-score and RMSD" 31897 0.85443733090461
2 0.51 37331 "RMSD" "2. MP and CAD-score without RMSD" 1920 0.0514317859151911
2 0.51 37331 "RMSD" "3. MP and RMSD without CAD-score" 1130 0.0302697490021698
2 0.51 37331 "RMSD" "4. MP without CAD-score without RMSD" 2384 0.063861134178029
2 0.51 37331 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32316 0.865661246685061
2 0.51 37331 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1501 0.0402078701347406
2 0.51 37331 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1112 0.0297875760092149
2 0.51 37331 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2402 0.0643433071709839
2 0.51 37331 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31705 0.849294152313091
2 0.51 37331 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2112 0.0565749645067102
2 0.51 37331 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1254 0.0335913851758592
2 0.51 37331 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2260 0.0605394980043396
2 0.54 37258 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30515 0.819018734231574
2 0.54 37258 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3242 0.087014869289817
2 0.54 37258 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1269 0.0340597992377476
2 0.54 37258 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2232 0.059906597240861
2 0.54 37258 "RMSD" "1. MP and CAD-score and RMSD" 31839 0.854554726501691
2 0.54 37258 "RMSD" "2. MP and CAD-score without RMSD" 1918 0.0514788770197005
2 0.54 37258 "RMSD" "3. MP and RMSD without CAD-score" 1125 0.0301948574802727
2 0.54 37258 "RMSD" "4. MP without CAD-score without RMSD" 2376 0.0637715389983359
2 0.54 37258 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32257 0.865773793547694
2 0.54 37258 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1500 0.0402598099736969
2 0.54 37258 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1112 0.0298459391271673
2 0.54 37258 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2389 0.0641204573514413
2 0.54 37258 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31651 0.849508830318321
2 0.54 37258 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2106 0.0565247732030705
2 0.54 37258 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1251 0.0335766815180632
2 0.54 37258 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2250 0.0603897149605454
2 0.57 37202 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30469 0.819015106714693
2 0.57 37202 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3241 0.0871189720982743
2 0.57 37202 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1266 0.0340304284715875
2 0.57 37202 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2226 0.0598354927154454
2 0.57 37202 "RMSD" "1. MP and CAD-score and RMSD" 31792 0.854577710875759
2 0.57 37202 "RMSD" "2. MP and CAD-score without RMSD" 1918 0.0515563679372077
2 0.57 37202 "RMSD" "3. MP and RMSD without CAD-score" 1122 0.0301596688350089
2 0.57 37202 "RMSD" "4. MP without CAD-score without RMSD" 2370 0.0637062523520241
2 0.57 37202 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32210 0.865813665931939
2 0.57 37202 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1500 0.0403204128810279
2 0.57 37202 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1109 0.0298102252567066
2 0.57 37202 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2383 0.0640556959303263
2 0.57 37202 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31605 0.849551099403258
2 0.57 37202 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2105 0.0565829794097092
2 0.57 37202 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1249 0.0335734637922692
2 0.57 37202 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2243 0.0602924573947637
2 0.6 36987 "RNA_INF" "1. MP and CAD-score and RNA_INF" 30320 0.819747478843918
2 0.6 36987 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3234 0.087436126206505
2 0.6 36987 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1248 0.0337415848811745
2 0.6 36987 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2185 0.0590748100684024
2 0.6 36987 "RMSD" "1. MP and CAD-score and RMSD" 31653 0.855787168464596
2 0.6 36987 "RMSD" "2. MP and CAD-score without RMSD" 1901 0.0513964365858275
2 0.6 36987 "RMSD" "3. MP and RMSD without CAD-score" 1109 0.0299835077189283
2 0.6 36987 "RMSD" "4. MP without CAD-score without RMSD" 2324 0.0628328872306486
2 0.6 36987 "RNA_DI" "1. MP and CAD-score and RNA_DI" 32058 0.866736961635169
2 0.6 36987 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1496 0.040446643415254
2 0.6 36987 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1095 0.0296049963500689
2 0.6 36987 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2338 0.0632113985995079
2 0.6 36987 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31461 0.850596155405953
2 0.6 36987 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2093 0.0565874496444697
2 0.6 36987 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1231 0.0332819639332739
2 0.6 36987 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2202 0.059534431016303
2 0.63 36449 "RNA_INF" "1. MP and CAD-score and RNA_INF" 29861 0.819254300529507
2 0.63 36449 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3207 0.0879859529753903
2 0.63 36449 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1229 0.033718346182337
2 0.63 36449 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2152 0.0590414003127658
2 0.63 36449 "RMSD" "1. MP and CAD-score and RMSD" 31217 0.856456967269335
2 0.63 36449 "RMSD" "2. MP and CAD-score without RMSD" 1851 0.050783286235562
2 0.63 36449 "RMSD" "3. MP and RMSD without CAD-score" 1095 0.0300419764602595
2 0.63 36449 "RMSD" "4. MP without CAD-score without RMSD" 2286 0.0627177700348432
2 0.63 36449 "RNA_DI" "1. MP and CAD-score and RNA_DI" 31594 0.866800186562046
2 0.63 36449 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1474 0.0404400669428517
2 0.63 36449 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1077 0.0295481357513238
2 0.63 36449 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2304 0.063211610743779
2 0.63 36449 "GDT_C3" "1. MP and CAD-score and GDT_C3" 31013 0.850860105901396
2 0.63 36449 "GDT_C3" "2. MP and CAD-score without GDT_C3" 2055 0.0563801476035008
2 0.63 36449 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1205 0.0330598919037559
2 0.63 36449 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2176 0.0596998545913468
2 0.66 35716 "RNA_INF" "1. MP and CAD-score and RNA_INF" 29275 0.819660656288498
2 0.66 35716 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3158 0.0884197558517191
2 0.66 35716 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1202 0.0336543845895397
2 0.66 35716 "RNA_INF" "4. MP without CAD-score without RNA_INF" 2081 0.058265203270243
2 0.66 35716 "RMSD" "1. MP and CAD-score and RMSD" 30618 0.857262851383134
2 0.66 35716 "RMSD" "2. MP and CAD-score without RMSD" 1815 0.0508175607570837
2 0.66 35716 "RMSD" "3. MP and RMSD without CAD-score" 1056 0.0295665808041214
2 0.66 35716 "RMSD" "4. MP without CAD-score without RMSD" 2227 0.0623530070556613
2 0.66 35716 "RNA_DI" "1. MP and CAD-score and RNA_DI" 30989 0.867650352783066
2 0.66 35716 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1444 0.0404300593571509
2 0.66 35716 "RNA_DI" "3. MP and RNA_DI without CAD-score" 1050 0.0293985888677343
2 0.66 35716 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2233 0.0625209989920484
2 0.66 35716 "GDT_C3" "1. MP and CAD-score and GDT_C3" 30443 0.852363086571845
2 0.66 35716 "GDT_C3" "2. MP and CAD-score without GDT_C3" 1990 0.0557173255683727
2 0.66 35716 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1162 0.0325344383469593
2 0.66 35716 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2121 0.0593851495128234
2 0.69 34346 "RNA_INF" "1. MP and CAD-score and RNA_INF" 28196 0.820939847434927
2 0.69 34346 "RNA_INF" "2. MP and CAD-score without RNA_INF" 3037 0.0884236883479881
2 0.69 34346 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1124 0.0327257904850638
2 0.69 34346 "RNA_INF" "4. MP without CAD-score without RNA_INF" 1989 0.0579106737320212
2 0.69 34346 "RMSD" "1. MP and CAD-score and RMSD" 29512 0.859255808536656
2 0.69 34346 "RMSD" "2. MP and CAD-score without RMSD" 1721 0.0501077272462587
2 0.69 34346 "RMSD" "3. MP and RMSD without CAD-score" 993 0.0289116636580679
2 0.69 34346 "RMSD" "4. MP without CAD-score without RMSD" 2120 0.0617248005590171
2 0.69 34346 "RNA_DI" "1. MP and CAD-score and RNA_DI" 29862 0.869446223723287
2 0.69 34346 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1371 0.0399173120596285
2 0.69 34346 "RNA_DI" "3. MP and RNA_DI without CAD-score" 982 0.0285913934664881
2 0.69 34346 "RNA_DI" "4. MP without CAD-score without RNA_DI" 2131 0.0620450707505969
2 0.69 34346 "GDT_C3" "1. MP and CAD-score and GDT_C3" 29341 0.854277062831189
2 0.69 34346 "GDT_C3" "2. MP and CAD-score without GDT_C3" 1892 0.0550864729517265
2 0.69 34346 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1100 0.0320270191579805
2 0.69 34346 "GDT_C3" "4. MP without CAD-score without GDT_C3" 2013 0.0586094450591044
2 0.72 32494 "RNA_INF" "1. MP and CAD-score and RNA_INF" 26776 0.824029051517203
2 0.72 32494 "RNA_INF" "2. MP and CAD-score without RNA_INF" 2885 0.0887856219609774
2 0.72 32494 "RNA_INF" "3. MP and RNA_INF without CAD-score" 1033 0.0317904843971195
2 0.72 32494 "RNA_INF" "4. MP without CAD-score without RNA_INF" 1800 0.0553948421246999
2 0.72 32494 "RMSD" "1. MP and CAD-score and RMSD" 28068 0.863790238197821
2 0.72 32494 "RMSD" "2. MP and CAD-score without RMSD" 1593 0.0490244352803594
2 0.72 32494 "RMSD" "3. MP and RMSD without CAD-score" 914 0.028128269834431
2 0.72 32494 "RMSD" "4. MP without CAD-score without RMSD" 1919 0.0590570566873884
2 0.72 32494 "RNA_DI" "1. MP and CAD-score and RNA_DI" 28394 0.87382285960485
2 0.72 32494 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1267 0.0389918138733305
2 0.72 32494 "RNA_DI" "3. MP and RNA_DI without CAD-score" 895 0.0275435465008925
2 0.72 32494 "RNA_DI" "4. MP without CAD-score without RNA_DI" 1938 0.0596417800209269
2 0.72 32494 "GDT_C3" "1. MP and CAD-score and GDT_C3" 27904 0.858743152582015
2 0.72 32494 "GDT_C3" "2. MP and CAD-score without GDT_C3" 1757 0.0540715208961654
2 0.72 32494 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 1016 0.031267310888164
2 0.72 32494 "GDT_C3" "4. MP without CAD-score without GDT_C3" 1817 0.0559180156336554
2 0.75 29914 "RNA_INF" "1. MP and CAD-score and RNA_INF" 24796 0.828909540683292
2 0.75 29914 "RNA_INF" "2. MP and CAD-score without RNA_INF" 2616 0.0874506919836866
2 0.75 29914 "RNA_INF" "3. MP and RNA_INF without CAD-score" 917 0.0306545430233336
2 0.75 29914 "RNA_INF" "4. MP without CAD-score without RNA_INF" 1585 0.0529852243096878
2 0.75 29914 "RMSD" "1. MP and CAD-score and RMSD" 26003 0.8692585411513
2 0.75 29914 "RMSD" "2. MP and CAD-score without RMSD" 1409 0.0471016915156783
2 0.75 29914 "RMSD" "3. MP and RMSD without CAD-score" 807 0.0269773350270776
2 0.75 29914 "RMSD" "4. MP without CAD-score without RMSD" 1695 0.0566624323059437
2 0.75 29914 "RNA_DI" "1. MP and CAD-score and RNA_DI" 26301 0.879220431904794
2 0.75 29914 "RNA_DI" "2. MP and CAD-score without RNA_DI" 1111 0.0371398007621849
2 0.75 29914 "RNA_DI" "3. MP and RNA_DI without CAD-score" 792 0.0264758975730427
2 0.75 29914 "RNA_DI" "4. MP without CAD-score without RNA_DI" 1710 0.0571638697599786
2 0.75 29914 "GDT_C3" "1. MP and CAD-score and GDT_C3" 25841 0.863843016647723
2 0.75 29914 "GDT_C3" "2. MP and CAD-score without GDT_C3" 1571 0.0525172160192552
2 0.75 29914 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 879 0.0293842348064451
2 0.75 29914 "GDT_C3" "4. MP without CAD-score without GDT_C3" 1623 0.0542555325265762
2 0.78 26808 "RNA_INF" "1. MP and CAD-score and RNA_INF" 22531 0.840458072217249
2 0.78 26808 "RNA_INF" "2. MP and CAD-score without RNA_INF" 2336 0.087138167711131
2 0.78 26808 "RNA_INF" "3. MP and RNA_INF without CAD-score" 702 0.0261862130707252
2 0.78 26808 "RNA_INF" "4. MP without CAD-score without RNA_INF" 1239 0.0462175470008953
2 0.78 26808 "RMSD" "1. MP and CAD-score and RMSD" 23679 0.883281110116383
2 0.78 26808 "RMSD" "2. MP and CAD-score without RMSD" 1188 0.0443151298119964
2 0.78 26808 "RMSD" "3. MP and RMSD without CAD-score" 650 0.0242464935840048
2 0.78 26808 "RMSD" "4. MP without CAD-score without RMSD" 1291 0.0481572664876156
2 0.78 26808 "RNA_DI" "1. MP and CAD-score and RNA_DI" 23914 0.892047150104446
2 0.78 26808 "RNA_DI" "2. MP and CAD-score without RNA_DI" 953 0.0355490898239332
2 0.78 26808 "RNA_DI" "3. MP and RNA_DI without CAD-score" 642 0.0239480752014324
2 0.78 26808 "RNA_DI" "4. MP without CAD-score without RNA_DI" 1299 0.048455684870188
2 0.78 26808 "GDT_C3" "1. MP and CAD-score and GDT_C3" 23533 0.877834974634437
2 0.78 26808 "GDT_C3" "2. MP and CAD-score without GDT_C3" 1334 0.0497612652939421
2 0.78 26808 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 703 0.0262235153685467
2 0.78 26808 "GDT_C3" "4. MP without CAD-score without GDT_C3" 1238 0.0461802447030737
2 0.81 22935 "RNA_INF" "1. MP and CAD-score and RNA_INF" 19607 0.854894266405058
2 0.81 22935 "RNA_INF" "2. MP and CAD-score without RNA_INF" 1943 0.0847176804011336
2 0.81 22935 "RNA_INF" "3. MP and RNA_INF without CAD-score" 515 0.0224547634619577
2 0.81 22935 "RNA_INF" "4. MP without CAD-score without RNA_INF" 870 0.0379332897318509
2 0.81 22935 "RMSD" "1. MP and CAD-score and RMSD" 20633 0.899629387399172
2 0.81 22935 "RMSD" "2. MP and CAD-score without RMSD" 917 0.0399825594070198
2 0.81 22935 "RMSD" "3. MP and RMSD without CAD-score" 475 0.0207107041639416
2 0.81 22935 "RMSD" "4. MP without CAD-score without RMSD" 910 0.039677349029867
2 0.81 22935 "RNA_DI" "1. MP and CAD-score and RNA_DI" 20798 0.906823632003488
2 0.81 22935 "RNA_DI" "2. MP and CAD-score without RNA_DI" 752 0.0327883148027033
2 0.81 22935 "RNA_DI" "3. MP and RNA_DI without CAD-score" 464 0.0202310878569871
2 0.81 22935 "RNA_DI" "4. MP without CAD-score without RNA_DI" 921 0.0401569653368214
2 0.81 22935 "GDT_C3" "1. MP and CAD-score and GDT_C3" 20468 0.892435142794855
2 0.81 22935 "GDT_C3" "2. MP and CAD-score without GDT_C3" 1082 0.0471768040113364
2 0.81 22935 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 498 0.0217135382603009
2 0.81 22935 "GDT_C3" "4. MP without CAD-score without GDT_C3" 887 0.0386745149335077
2 0.84 18302 "RNA_INF" "1. MP and CAD-score and RNA_INF" 15976 0.872910064473828
2 0.84 18302 "RNA_INF" "2. MP and CAD-score without RNA_INF" 1438 0.0785706480166102
2 0.84 18302 "RNA_INF" "3. MP and RNA_INF without CAD-score" 341 0.01863184351437
