"max_RMSD" "min_RNA_INF" "set_size" "second_score_name" "subset_name" "subset_size" "fraction"
2 0.32 99887 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5887 0.0589365983561424
2 0.32 99887 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133370708901058
2 0.32 99887 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71427 0.715078038183147
2 0.32 99887 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9251 0.0926146545596524
2 0.32 99887 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6998 0.0700591668585502
2 0.32 99887 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12211 0.12224814039865
2 0.33 99887 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71507 0.715878943205823
2 0.33 99887 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9171 0.0918137495369768
2 0.33 99887 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6465 0.0647231371449738
2 0.33 99887 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12744 0.127584170112227
2 0.33 99887 "RMSD" "1. MP and CAD-score and RMSD" 72531 0.726130527496071
2 0.33 99887 "RMSD" "2. MP and CAD-score without RMSD" 8147 0.0815621652467288
2 0.33 99887 "RMSD" "3. MP and RMSD without CAD-score" 6355 0.0636218927387948
2 0.33 99887 "RMSD" "4. MP without CAD-score without RMSD" 12854 0.128685414518406
2 0.33 99887 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74790 0.748746083073873
2 0.33 99887 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5888 0.0589466096689259
2 0.33 99887 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5887 0.0589365983561424
2 0.33 99887 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133370708901058
2 0.33 99887 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71427 0.715078038183147
2 0.33 99887 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9251 0.0926146545596524
2 0.33 99887 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6998 0.0700591668585502
2 0.33 99887 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12211 0.12224814039865
2 0.34 99885 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71505 0.715873254242379
2 0.34 99885 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9171 0.091815587926115
2 0.34 99885 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6465 0.0647244330980628
2 0.34 99885 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12744 0.127586724733443
2 0.34 99885 "RMSD" "1. MP and CAD-score and RMSD" 72530 0.726135055313611
2 0.34 99885 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0815537868548831
2 0.34 99885 "RMSD" "3. MP and RMSD without CAD-score" 6355 0.0636231666416379
2 0.34 99885 "RMSD" "4. MP without CAD-score without RMSD" 12854 0.128687991189868
2 0.34 99885 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74788 0.748741052210042
2 0.34 99885 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5888 0.0589477899584522
2 0.34 99885 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5887 0.058937778445212
2 0.34 99885 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133373379386294
2 0.34 99885 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71426 0.715082344696401
2 0.34 99885 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9250 0.0926064974720929
2 0.34 99885 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6998 0.0700605696551034
2 0.34 99885 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12211 0.122250588176403
2 0.35 99885 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71505 0.715873254242379
2 0.35 99885 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9171 0.091815587926115
2 0.35 99885 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6465 0.0647244330980628
2 0.35 99885 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12744 0.127586724733443
2 0.35 99885 "RMSD" "1. MP and CAD-score and RMSD" 72530 0.726135055313611
2 0.35 99885 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0815537868548831
2 0.35 99885 "RMSD" "3. MP and RMSD without CAD-score" 6355 0.0636231666416379
2 0.35 99885 "RMSD" "4. MP without CAD-score without RMSD" 12854 0.128687991189868
2 0.35 99885 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74788 0.748741052210042
2 0.35 99885 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5888 0.0589477899584522
2 0.35 99885 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5887 0.058937778445212
2 0.35 99885 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133373379386294
2 0.35 99885 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71426 0.715082344696401
2 0.35 99885 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9250 0.0926064974720929
2 0.35 99885 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6998 0.0700605696551034
2 0.35 99885 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12211 0.122250588176403
2 0.36 99885 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71505 0.715873254242379
2 0.36 99885 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9171 0.091815587926115
2 0.36 99885 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6465 0.0647244330980628
2 0.36 99885 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12744 0.127586724733443
2 0.36 99885 "RMSD" "1. MP and CAD-score and RMSD" 72530 0.726135055313611
2 0.36 99885 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0815537868548831
2 0.36 99885 "RMSD" "3. MP and RMSD without CAD-score" 6355 0.0636231666416379
2 0.36 99885 "RMSD" "4. MP without CAD-score without RMSD" 12854 0.128687991189868
2 0.36 99885 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74788 0.748741052210042
2 0.36 99885 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5888 0.0589477899584522
2 0.36 99885 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5887 0.058937778445212
2 0.36 99885 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133373379386294
2 0.36 99885 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71426 0.715082344696401
2 0.36 99885 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9250 0.0926064974720929
2 0.36 99885 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6998 0.0700605696551034
2 0.36 99885 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12211 0.122250588176403
2 0.37 99821 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71445 0.715731158774206
2 0.37 99821 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9171 0.0918744552749421
2 0.37 99821 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6461 0.0647258592881257
2 0.37 99821 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12744 0.127668526662726
2 0.37 99821 "RMSD" "1. MP and CAD-score and RMSD" 72477 0.726069664699813
2 0.37 99821 "RMSD" "2. MP and CAD-score without RMSD" 8139 0.0815359493493353
2 0.37 99821 "RMSD" "3. MP and RMSD without CAD-score" 6352 0.063633904689394
2 0.37 99821 "RMSD" "4. MP without CAD-score without RMSD" 12853 0.128760481261458
2 0.37 99821 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74728 0.748620029853438
2 0.37 99821 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5888 0.0589855841957103
2 0.37 99821 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5883 0.058935494535218
2 0.37 99821 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133458891415634
2 0.37 99821 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71367 0.714949760070526
2 0.37 99821 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9249 0.0926558539786217
2 0.37 99821 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6996 0.0700854529607998
2 0.37 99821 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12209 0.122308932990052
2 0.38 99821 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71445 0.715731158774206
2 0.38 99821 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9171 0.0918744552749421
2 0.38 99821 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6461 0.0647258592881257
2 0.38 99821 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12744 0.127668526662726
2 0.38 99821 "RMSD" "1. MP and CAD-score and RMSD" 72477 0.726069664699813
2 0.38 99821 "RMSD" "2. MP and CAD-score without RMSD" 8139 0.0815359493493353
2 0.38 99821 "RMSD" "3. MP and RMSD without CAD-score" 6352 0.063633904689394
2 0.38 99821 "RMSD" "4. MP without CAD-score without RMSD" 12853 0.128760481261458
2 0.38 99821 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74728 0.748620029853438
2 0.38 99821 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5888 0.0589855841957103
2 0.38 99821 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5883 0.058935494535218
2 0.38 99821 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13322 0.133458891415634
2 0.38 99821 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71367 0.714949760070526
2 0.38 99821 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9249 0.0926558539786217
2 0.38 99821 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6996 0.0700854529607998
2 0.38 99821 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12209 0.122308932990052
2 0.39 99813 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71445 0.715788524540891
2 0.39 99813 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9170 0.0918718002664984
2 0.39 99813 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6460 0.0647210283229639
2 0.39 99813 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12738 0.127618646869646
2 0.39 99813 "RMSD" "1. MP and CAD-score and RMSD" 72476 0.726117840361476
2 0.39 99813 "RMSD" "2. MP and CAD-score without RMSD" 8139 0.0815424844459139
2 0.39 99813 "RMSD" "3. MP and RMSD without CAD-score" 6350 0.0636189674691673
2 0.39 99813 "RMSD" "4. MP without CAD-score without RMSD" 12848 0.128720707723443
2 0.39 99813 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74728 0.748680031659203
2 0.39 99813 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5887 0.0589802931481871
2 0.39 99813 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5882 0.0589301994730145
2 0.39 99813 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13316 0.133409475719596
2 0.39 99813 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71366 0.714997044473165
2 0.39 99813 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9249 0.092663280334225
2 0.39 99813 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6995 0.0700810515664292
2 0.39 99813 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12203 0.122258623626181
2 0.4 99770 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71427 0.715916608198857
2 0.4 99770 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9170 0.091911396211286
2 0.4 99770 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6457 0.0647188533627343
2 0.4 99770 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12716 0.127453142227122
2 0.4 99770 "RMSD" "1. MP and CAD-score and RMSD" 72458 0.726250375864488
2 0.4 99770 "RMSD" "2. MP and CAD-score without RMSD" 8139 0.081577628545655
2 0.4 99770 "RMSD" "3. MP and RMSD without CAD-score" 6346 0.0636062944772978
2 0.4 99770 "RMSD" "4. MP without CAD-score without RMSD" 12827 0.128565701112559
2 0.4 99770 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74710 0.748822291269921
2 0.4 99770 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5887 0.0590057131402225
2 0.4 99770 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5880 0.0589355517690689
2 0.4 99770 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13293 0.133236443820788
2 0.4 99770 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71350 0.715144833116167
2 0.4 99770 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9247 0.0926831712939761
2 0.4 99770 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6990 0.0700611406234339
2 0.4 99770 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12183 0.122110854966423
2 0.41 99770 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71427 0.715916608198857
2 0.41 99770 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9170 0.091911396211286
2 0.41 99770 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6457 0.0647188533627343
2 0.41 99770 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12716 0.127453142227122
2 0.41 99770 "RMSD" "1. MP and CAD-score and RMSD" 72458 0.726250375864488
2 0.41 99770 "RMSD" "2. MP and CAD-score without RMSD" 8139 0.081577628545655
2 0.41 99770 "RMSD" "3. MP and RMSD without CAD-score" 6346 0.0636062944772978
2 0.41 99770 "RMSD" "4. MP without CAD-score without RMSD" 12827 0.128565701112559
2 0.41 99770 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74710 0.748822291269921
2 0.41 99770 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5887 0.0590057131402225
2 0.41 99770 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5880 0.0589355517690689
2 0.41 99770 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13293 0.133236443820788
2 0.41 99770 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71350 0.715144833116167
2 0.41 99770 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9247 0.0926831712939761
2 0.41 99770 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6990 0.0700611406234339
2 0.41 99770 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12183 0.122110854966423
2 0.42 99768 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71425 0.7159109133189
2 0.42 99768 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9170 0.0919132387138161
2 0.42 99768 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6457 0.0647201507497394
2 0.42 99768 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12716 0.127455697217545
2 0.42 99768 "RMSD" "1. MP and CAD-score and RMSD" 72457 0.726254911394435
2 0.42 99768 "RMSD" "2. MP and CAD-score without RMSD" 8138 0.0815692406382808
2 0.42 99768 "RMSD" "3. MP and RMSD without CAD-score" 6346 0.0636075695613824
2 0.42 99768 "RMSD" "4. MP without CAD-score without RMSD" 12827 0.128568278405902
2 0.42 99768 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74708 0.748817256033999
2 0.42 99768 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5887 0.059006895998717
2 0.42 99768 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5880 0.0589367332210729
2 0.42 99768 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13293 0.133239114746211
2 0.42 99768 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71349 0.715149146018764
2 0.42 99768 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9246 0.0926750060139524
2 0.42 99768 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6990 0.0700625451046428
2 0.42 99768 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12183 0.122113302862641
2 0.43 99734 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71407 0.715974492149117
2 0.43 99734 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9168 0.0919245192211282
2 0.43 99734 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6455 0.064722160948122
2 0.43 99734 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12704 0.127378827681633
2 0.43 99734 "RMSD" "1. MP and CAD-score and RMSD" 72438 0.726311989893116
2 0.43 99734 "RMSD" "2. MP and CAD-score without RMSD" 8137 0.0815870214771292
2 0.43 99734 "RMSD" "3. MP and RMSD without CAD-score" 6343 0.0635991738023142
2 0.43 99734 "RMSD" "4. MP without CAD-score without RMSD" 12816 0.128501814827441
2 0.43 99734 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74689 0.748882026189664
2 0.43 99734 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5886 0.0590169851805803
2 0.43 99734 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5878 0.0589367718130226
2 0.43 99734 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13281 0.133164216816733
2 0.43 99734 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71331 0.715212465157319
2 0.43 99734 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9244 0.0926865462129264
2 0.43 99734 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6988 0.070066376561654
2 0.43 99734 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12171 0.122034612068101
2 0.44 99706 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71388 0.71598499588791
2 0.44 99706 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9167 0.0919403044952159
2 0.44 99706 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6453 0.0647202776161916
2 0.44 99706 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12698 0.127354422000682
2 0.44 99706 "RMSD" "1. MP and CAD-score and RMSD" 72419 0.726325396666199
2 0.44 99706 "RMSD" "2. MP and CAD-score without RMSD" 8136 0.0815999037169278
2 0.44 99706 "RMSD" "3. MP and RMSD without CAD-score" 6341 0.063596975106814
2 0.44 99706 "RMSD" "4. MP without CAD-score without RMSD" 12810 0.12847772451006
2 0.44 99706 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74670 0.74890177120735
2 0.44 99706 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5885 0.0590235291757768
2 0.44 99706 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5877 0.0589432932822498
2 0.44 99706 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13274 0.133131406334624
2 0.44 99706 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71314 0.715242813872786
2 0.44 99706 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9241 0.0926824865103404
2 0.44 99706 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6986 0.0700659940224259
2 0.44 99706 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12165 0.122008705594448
2 0.45 99700 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71387 0.716018054162487
2 0.45 99700 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9166 0.0919358074222668
2 0.45 99700 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6453 0.0647241725175527
2 0.45 99700 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12694 0.127321965897693
2 0.45 99700 "RMSD" "1. MP and CAD-score and RMSD" 72418 0.726359077231695
2 0.45 99700 "RMSD" "2. MP and CAD-score without RMSD" 8135 0.0815947843530592
2 0.45 99700 "RMSD" "3. MP and RMSD without CAD-score" 6341 0.0636008024072217
2 0.45 99700 "RMSD" "4. MP without CAD-score without RMSD" 12806 0.128445336008024
2 0.45 99700 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74669 0.748936810431294
2 0.45 99700 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5884 0.0590170511534604
2 0.45 99700 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5877 0.0589468405215647
2 0.45 99700 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13270 0.133099297893681
2 0.45 99700 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71312 0.715265797392177
2 0.45 99700 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9241 0.0926880641925777
2 0.45 99700 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6986 0.0700702106318957
2 0.45 99700 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12161 0.12197592778335
2 0.46 99626 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71344 0.716118282376087
2 0.46 99626 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9163 0.0919739826952803
2 0.46 99626 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6438 0.0646216851022825
2 0.46 99626 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12681 0.127286049826351
2 0.46 99626 "RMSD" "1. MP and CAD-score and RMSD" 72375 0.726466986529621
2 0.46 99626 "RMSD" "2. MP and CAD-score without RMSD" 8132 0.0816252785417461
2 0.46 99626 "RMSD" "3. MP and RMSD without CAD-score" 6331 0.0635476682793648
2 0.46 99626 "RMSD" "4. MP without CAD-score without RMSD" 12788 0.128360066649268
2 0.46 99626 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74625 0.749051452432096
2 0.46 99626 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5882 0.0590408126392709
2 0.46 99626 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5861 0.0588300242908478
2 0.46 99626 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13258 0.133077710637785
2 0.46 99626 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71271 0.715385541926806
2 0.46 99626 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9236 0.0927067231445607
2 0.46 99626 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6973 0.0699917692168711
2 0.46 99626 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12146 0.121915965711762
2 0.47 99617 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71335 0.716092634791251
2 0.47 99617 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9163 0.0919822921790457
2 0.47 99617 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6438 0.0646275234146782
2 0.47 99617 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12681 0.127297549615026
2 0.47 99617 "RMSD" "1. MP and CAD-score and RMSD" 72366 0.726442273909072
2 0.47 99617 "RMSD" "2. MP and CAD-score without RMSD" 8132 0.0816326530612245
2 0.47 99617 "RMSD" "3. MP and RMSD without CAD-score" 6331 0.0635534095586095
2 0.47 99617 "RMSD" "4. MP without CAD-score without RMSD" 12788 0.128371663471094
2 0.47 99617 "RNA_DI" "1. MP and CAD-score and RNA_DI" 74616 0.749028780228274
2 0.47 99617 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5882 0.0590461467420219
2 0.47 99617 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5861 0.0588353393497094
2 0.47 99617 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13258 0.133089733679994
2 0.47 99617 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71262 0.715359828141783
2 0.47 99617 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9236 0.0927150988285132
2 0.47 99617 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6973 0.0699980926950219
2 0.47 99617 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12146 0.121926980334682
2 0.48 99488 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71246 0.716126568028305
2 0.48 99488 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9161 0.092081457060148
2 0.48 99488 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6436 0.0646912190414924
2 0.48 99488 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12645 0.127100755870055
