"max_RMSD" "min_RNA_INF" "set_size" "second_score_name" "subset_name" "subset_size" "fraction"
2 0.32 99887 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6222 0.0622903881385966
2 0.32 99887 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124801025158429
2 0.32 99887 "RMSD" "1. MP and CAD-score and RMSD" 73045 0.731276342266761
2 0.32 99887 "RMSD" "2. MP and CAD-score without RMSD" 8154 0.0816322444362129
2 0.32 99887 "RMSD" "3. MP and RMSD without CAD-score" 5841 0.058476077968104
2 0.32 99887 "RMSD" "4. MP without CAD-score without RMSD" 12847 0.128615335328922
2 0.32 99887 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75267 0.753521479271577
2 0.32 99887 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0593871074313975
2 0.32 99887 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5410 0.054161202158439
2 0.32 99887 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.132930211138587
2 0.32 99887 "GDT_C3" "1. MP and CAD-score and GDT_C3" 72005 0.720864576971978
2 0.32 99887 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9194 0.092044009730996
2 0.32 99887 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6420 0.0642726280697188
2 0.32 99887 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12268 0.122818785227307
2 0.33 99887 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71750 0.7183116922122
2 0.33 99887 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9449 0.0945968944907746
2 0.33 99887 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6222 0.0622903881385966
2 0.33 99887 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124801025158429
2 0.33 99887 "RMSD" "1. MP and CAD-score and RMSD" 73045 0.731276342266761
2 0.33 99887 "RMSD" "2. MP and CAD-score without RMSD" 8154 0.0816322444362129
2 0.33 99887 "RMSD" "3. MP and RMSD without CAD-score" 5841 0.058476077968104
2 0.33 99887 "RMSD" "4. MP without CAD-score without RMSD" 12847 0.128615335328922
2 0.33 99887 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75267 0.753521479271577
2 0.33 99887 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0593871074313975
2 0.33 99887 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5410 0.054161202158439
2 0.33 99887 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.132930211138587
2 0.33 99887 "GDT_C3" "1. MP and CAD-score and GDT_C3" 72005 0.720864576971978
2 0.33 99887 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9194 0.092044009730996
2 0.33 99887 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6420 0.0642726280697188
2 0.33 99887 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12268 0.122818785227307
2 0.34 99885 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71748 0.718306051959754
2 0.34 99885 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9449 0.0945987886068979
2 0.34 99885 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6222 0.0622916353806878
2 0.34 99885 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124803524052661
2 0.34 99885 "RMSD" "1. MP and CAD-score and RMSD" 73044 0.731280973119087
2 0.34 99885 "RMSD" "2. MP and CAD-score without RMSD" 8153 0.0816238674475647
2 0.34 99885 "RMSD" "3. MP and RMSD without CAD-score" 5841 0.0584772488361616
2 0.34 99885 "RMSD" "4. MP without CAD-score without RMSD" 12847 0.128617910597187
2 0.34 99885 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75265 0.75351654402563
2 0.34 99885 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0593882965410222
2 0.34 99885 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5410 0.0541622866296241
2 0.34 99885 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.132932872803724
2 0.34 99885 "GDT_C3" "1. MP and CAD-score and GDT_C3" 72004 0.720868999349252
2 0.34 99885 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9193 0.0920358412174
2 0.34 99885 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6420 0.0642739150022526
2 0.34 99885 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12268 0.122821244431096
2 0.35 99885 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71748 0.718306051959754
2 0.35 99885 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9449 0.0945987886068979
2 0.35 99885 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6222 0.0622916353806878
2 0.35 99885 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124803524052661
2 0.35 99885 "RMSD" "1. MP and CAD-score and RMSD" 73044 0.731280973119087
2 0.35 99885 "RMSD" "2. MP and CAD-score without RMSD" 8153 0.0816238674475647
2 0.35 99885 "RMSD" "3. MP and RMSD without CAD-score" 5841 0.0584772488361616
2 0.35 99885 "RMSD" "4. MP without CAD-score without RMSD" 12847 0.128617910597187
2 0.35 99885 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75265 0.75351654402563
2 0.35 99885 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0593882965410222
2 0.35 99885 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5410 0.0541622866296241
2 0.35 99885 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.132932872803724
2 0.35 99885 "GDT_C3" "1. MP and CAD-score and GDT_C3" 72004 0.720868999349252
2 0.35 99885 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9193 0.0920358412174
2 0.35 99885 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6420 0.0642739150022526
2 0.35 99885 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12268 0.122821244431096
2 0.36 99885 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71748 0.718306051959754
2 0.36 99885 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9449 0.0945987886068979
2 0.36 99885 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6222 0.0622916353806878
2 0.36 99885 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124803524052661
2 0.36 99885 "RMSD" "1. MP and CAD-score and RMSD" 73044 0.731280973119087
2 0.36 99885 "RMSD" "2. MP and CAD-score without RMSD" 8153 0.0816238674475647
2 0.36 99885 "RMSD" "3. MP and RMSD without CAD-score" 5841 0.0584772488361616
2 0.36 99885 "RMSD" "4. MP without CAD-score without RMSD" 12847 0.128617910597187
2 0.36 99885 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75265 0.75351654402563
2 0.36 99885 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0593882965410222
2 0.36 99885 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5410 0.0541622866296241
2 0.36 99885 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.132932872803724
2 0.36 99885 "GDT_C3" "1. MP and CAD-score and GDT_C3" 72004 0.720868999349252
2 0.36 99885 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9193 0.0920358412174
2 0.36 99885 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6420 0.0642739150022526
2 0.36 99885 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12268 0.122821244431096
2 0.37 99821 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71690 0.718185552138328
2 0.37 99821 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9449 0.094659440398313
2 0.37 99821 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6216 0.062271465924004
2 0.37 99821 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124883541539355
2 0.37 99821 "RMSD" "1. MP and CAD-score and RMSD" 72993 0.731238917662616
2 0.37 99821 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0816060748740245
2 0.37 99821 "RMSD" "3. MP and RMSD without CAD-score" 5836 0.0584646517265906
2 0.37 99821 "RMSD" "4. MP without CAD-score without RMSD" 12846 0.128690355736769
2 0.37 99821 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75207 0.753418619328598
2 0.37 99821 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0594263732080424
2 0.37 99821 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5404 0.0541369050600575
2 0.37 99821 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.133018102403302
2 0.37 99821 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71947 0.720760160687631
2 0.37 99821 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9192 0.0920848318490097
2 0.37 99821 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6416 0.0642750523436952
2 0.37 99821 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12266 0.122879955119664
2 0.38 99821 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71690 0.718185552138328
2 0.38 99821 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9449 0.094659440398313
2 0.38 99821 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6216 0.062271465924004
2 0.38 99821 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12466 0.124883541539355
2 0.38 99821 "RMSD" "1. MP and CAD-score and RMSD" 72993 0.731238917662616
2 0.38 99821 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0816060748740245
2 0.38 99821 "RMSD" "3. MP and RMSD without CAD-score" 5836 0.0584646517265906
2 0.38 99821 "RMSD" "4. MP without CAD-score without RMSD" 12846 0.128690355736769
2 0.38 99821 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75207 0.753418619328598
2 0.38 99821 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5932 0.0594263732080424
2 0.38 99821 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5404 0.0541369050600575
2 0.38 99821 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13278 0.133018102403302
2 0.38 99821 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71947 0.720760160687631
2 0.38 99821 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9192 0.0920848318490097
2 0.38 99821 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6416 0.0642750523436952
2 0.38 99821 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12266 0.122879955119664
2 0.39 99813 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71690 0.718243114624348
2 0.39 99813 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9448 0.0946570086060934
2 0.39 99813 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6215 0.0622664382395079
2 0.39 99813 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12460 0.124833438530051
2 0.39 99813 "RMSD" "1. MP and CAD-score and RMSD" 72992 0.731287507639286
2 0.39 99813 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0816126155911555
2 0.39 99813 "RMSD" "3. MP and RMSD without CAD-score" 5834 0.0584493001913578
2 0.39 99813 "RMSD" "4. MP without CAD-score without RMSD" 12841 0.128650576578201
2 0.39 99813 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75207 0.753479005740735
2 0.39 99813 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5931 0.0594211174897058
2 0.39 99813 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5403 0.0541312253914821
2 0.39 99813 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13272 0.132968651378077
2 0.39 99813 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71946 0.720807910793183
2 0.39 99813 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9192 0.0920922124372577
2 0.39 99813 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6415 0.0642701852464108
2 0.39 99813 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12260 0.122829691523148
2 0.4 99770 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71672 0.718372256189235
2 0.4 99770 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9448 0.0946978049513882
2 0.4 99770 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6212 0.0622632053723564
2 0.4 99770 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12438 0.12466673348702
2 0.4 99770 "RMSD" "1. MP and CAD-score and RMSD" 72974 0.731422271223815
2 0.4 99770 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0816477899168087
2 0.4 99770 "RMSD" "3. MP and RMSD without CAD-score" 5830 0.0584343991179713
2 0.4 99770 "RMSD" "4. MP without CAD-score without RMSD" 12820 0.128495539741405
2 0.4 99770 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75189 0.753623333667435
2 0.4 99770 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5931 0.0594467274731883
2 0.4 99770 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5401 0.0541345093715546
2 0.4 99770 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13249 0.132795429487822
2 0.4 99770 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71930 0.720958203868898
2 0.4 99770 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9190 0.092111857271725
2 0.4 99770 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6410 0.0642477698707026
2 0.4 99770 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12240 0.122682168988674
2 0.41 99770 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71672 0.718372256189235
2 0.41 99770 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9448 0.0946978049513882
2 0.41 99770 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6212 0.0622632053723564
2 0.41 99770 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12438 0.12466673348702
2 0.41 99770 "RMSD" "1. MP and CAD-score and RMSD" 72974 0.731422271223815
2 0.41 99770 "RMSD" "2. MP and CAD-score without RMSD" 8146 0.0816477899168087
2 0.41 99770 "RMSD" "3. MP and RMSD without CAD-score" 5830 0.0584343991179713
2 0.41 99770 "RMSD" "4. MP without CAD-score without RMSD" 12820 0.128495539741405
2 0.41 99770 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75189 0.753623333667435
2 0.41 99770 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5931 0.0594467274731883
2 0.41 99770 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5401 0.0541345093715546
2 0.41 99770 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13249 0.132795429487822
2 0.41 99770 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71930 0.720958203868898
2 0.41 99770 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9190 0.092111857271725
2 0.41 99770 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6410 0.0642477698707026
2 0.41 99770 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12240 0.122682168988674
2 0.42 99768 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71670 0.718366610536445
2 0.42 99768 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9448 0.0946997033116831
2 0.42 99768 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6212 0.0622644535321947
2 0.42 99768 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12438 0.124669232619678
2 0.42 99768 "RMSD" "1. MP and CAD-score and RMSD" 72973 0.731426910432203
2 0.42 99768 "RMSD" "2. MP and CAD-score without RMSD" 8145 0.0816394034159249
2 0.42 99768 "RMSD" "3. MP and RMSD without CAD-score" 5830 0.0584355705236148
2 0.42 99768 "RMSD" "4. MP without CAD-score without RMSD" 12820 0.128498115628258
2 0.42 99768 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75187 0.753618394675648
2 0.42 99768 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5931 0.0594479191724802
2 0.42 99768 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5401 0.0541355945794243
2 0.42 99768 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13249 0.132798091572448
2 0.42 99768 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71929 0.720962633309278
2 0.42 99768 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9189 0.0921036805388501
2 0.42 99768 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6410 0.0642490578141288
2 0.42 99768 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12240 0.122684628337744
2 0.43 99734 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71651 0.718420999859627
2 0.43 99734 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9447 0.0947219604147031
2 0.43 99734 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6211 0.062275653237612
2 0.43 99734 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12425 0.124581386488058
2 0.43 99734 "RMSD" "1. MP and CAD-score and RMSD" 72954 0.731485752100588
2 0.43 99734 "RMSD" "2. MP and CAD-score without RMSD" 8144 0.0816572081737422
2 0.43 99734 "RMSD" "3. MP and RMSD without CAD-score" 5827 0.0584254115948423
2 0.43 99734 "RMSD" "4. MP without CAD-score without RMSD" 12809 0.128431628130828
2 0.43 99734 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75167 0.753674774901237
2 0.43 99734 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5931 0.0594681853730924
2 0.43 99734 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5400 0.0541440231014499
2 0.43 99734 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13236 0.13271301662422
2 0.43 99734 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71910 0.721017907634307
2 0.43 99734 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9188 0.0921250526400225
2 0.43 99734 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6409 0.0642609340846652
2 0.43 99734 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12227 0.122596105641005
2 0.44 99706 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71631 0.718422161153792
2 0.44 99706 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9446 0.094738531281969
2 0.44 99706 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6210 0.0622831123503099
2 0.44 99706 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12419 0.124556195213929
2 0.44 99706 "RMSD" "1. MP and CAD-score and RMSD" 72934 0.731490582311997
2 0.44 99706 "RMSD" "2. MP and CAD-score without RMSD" 8143 0.0816701101237639
2 0.44 99706 "RMSD" "3. MP and RMSD without CAD-score" 5826 0.0584317894610154
2 0.44 99706 "RMSD" "4. MP without CAD-score without RMSD" 12803 0.128407518103223
2 0.44 99706 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75147 0.753685836358895
2 0.44 99706 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5930 0.059474856076866
2 0.44 99706 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5400 0.0541592281307043
2 0.44 99706 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13229 0.132680079433535
2 0.44 99706 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71892 0.72103985718011
2 0.44 99706 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9185 0.0921208352556516
2 0.44 99706 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6408 0.0642689507151024
2 0.44 99706 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12221 0.122570356849136
2 0.45 99700 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71630 0.718455366098295
2 0.45 99700 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9446 0.0947442326980943
2 0.45 99700 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6210 0.0622868605817452
2 0.45 99700 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12414 0.124513540621866
2 0.45 99700 "RMSD" "1. MP and CAD-score and RMSD" 72934 0.731534603811434
2 0.45 99700 "RMSD" "2. MP and CAD-score without RMSD" 8142 0.0816649949849549
2 0.45 99700 "RMSD" "3. MP and RMSD without CAD-score" 5825 0.0584252758274824
2 0.45 99700 "RMSD" "4. MP without CAD-score without RMSD" 12799 0.128375125376128
2 0.45 99700 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75146 0.753721163490471
2 0.45 99700 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5930 0.0594784353059178
2 0.45 99700 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5400 0.0541624874623872
2 0.45 99700 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13224 0.132637913741224
2 0.45 99700 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71891 0.721073219658977
2 0.45 99700 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9185 0.0921263791374122
2 0.45 99700 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6407 0.0642627883650953
2 0.45 99700 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12217 0.122537612838516
2 0.46 99626 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71588 0.718567442233955
2 0.46 99626 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9444 0.0947945315479895
2 0.46 99626 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6194 0.0621725252444141
2 0.46 99626 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12400 0.124465500973641
2 0.46 99626 "RMSD" "1. MP and CAD-score and RMSD" 72891 0.731646357376588
2 0.46 99626 "RMSD" "2. MP and CAD-score without RMSD" 8141 0.081715616405356
2 0.46 99626 "RMSD" "3. MP and RMSD without CAD-score" 5815 0.0583682974323972
2 0.46 99626 "RMSD" "4. MP without CAD-score without RMSD" 12779 0.128269728785658
2 0.46 99626 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75103 0.753849396743822
2 0.46 99626 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5929 0.0595125770381226
2 0.46 99626 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5383 0.0540320799791219
2 0.46 99626 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13211 0.132605946238934
2 0.46 99626 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71851 0.721207315359444
2 0.46 99626 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9181 0.0921546584225001
2 0.46 99626 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6393 0.064169995784233
2 0.46 99626 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12201 0.122468030433822
2 0.47 99617 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71579 0.718542015920977
2 0.47 99617 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9444 0.0948030958571328
2 0.47 99617 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6194 0.0621781422849514
2 0.47 99617 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12400 0.124476745936938
2 0.47 99617 "RMSD" "1. MP and CAD-score and RMSD" 72882 0.731622112691609
2 0.47 99617 "RMSD" "2. MP and CAD-score without RMSD" 8141 0.0817229990865013
2 0.47 99617 "RMSD" "3. MP and RMSD without CAD-score" 5815 0.0583735707760724
2 0.47 99617 "RMSD" "4. MP without CAD-score without RMSD" 12779 0.128281317445817
2 0.47 99617 "RNA_DI" "1. MP and CAD-score and RNA_DI" 75094 0.753827158015198
2 0.47 99617 "RNA_DI" "2. MP and CAD-score without RNA_DI" 5929 0.059517953762912
2 0.47 99617 "RNA_DI" "3. MP and RNA_DI without CAD-score" 5383 0.0540369615627855
2 0.47 99617 "RNA_DI" "4. MP without CAD-score without RNA_DI" 13211 0.132617926659104
2 0.47 99617 "GDT_C3" "1. MP and CAD-score and GDT_C3" 71842 0.721182127548511
2 0.47 99617 "GDT_C3" "2. MP and CAD-score without GDT_C3" 9181 0.0921629842295994
2 0.47 99617 "GDT_C3" "3. MP and GDT_C3 without CAD-score" 6393 0.0641757932882942
2 0.47 99617 "GDT_C3" "4. MP without CAD-score without GDT_C3" 12201 0.122479094933596
2 0.48 99488 "RNA_INF" "1. MP and CAD-score and RNA_INF" 71490 0.718579125120618
2 0.48 99488 "RNA_INF" "2. MP and CAD-score without RNA_INF" 9442 0.0949059183017047
2 0.48 99488 "RNA_INF" "3. MP and RNA_INF without CAD-score" 6192 0.0622386619491798
2 0.48 99488 "RNA_INF" "4. MP without CAD-score without RNA_INF" 12364 0.124276294628498
